profile_id,opportunity_id,company_name,program_name,chat_message,major,city,skills,interest,program_type,work_mode,target_score,predicted_score,score_difference,absolute_difference,rank_by_rubric,rank_by_ml
ds-scientist-jeddah,10,Deloitte Middle East (KSA),Jusoor Al Sharqiyah Internship Program,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,45.72697087215095,12.72697087215095,12.72697087215095,147,122
ds-scientist-jeddah,19,Amazon Web Services (AWS),IT/Computer Hardware Internship (Intern-to-FTE Pathway),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,46.21178117334112,13.211781173341123,13.211781173341123,148,117
ds-scientist-jeddah,20,Amazon Web Services (AWS) - Associate Solutions Architect Intern,Associate Solutions Architect Intern (2026),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,47.16610455476751,14.166104554767507,14.166104554767507,149,109
ds-scientist-jeddah,58,Unifonic,Internship (Unifonic),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,40.88386165144061,7.883861651440611,7.883861651440611,150,163
ds-scientist-jeddah,104,Zain KSA,Zain Pioneers Program,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,43.16279026457227,10.162790264572273,10.162790264572273,151,150
ds-scientist-jeddah,114,Foodics,Foodics 360 Internship Program,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,42.69448201655171,9.69448201655171,9.69448201655171,152,152
ds-scientist-jeddah,125,Tamkeen Technologies,On the Job Training (Internship Program) — Technology field,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,44.524811979809485,11.524811979809485,11.524811979809485,153,145
ds-scientist-jeddah,134,TrendAI (Trend Micro),CyberGATE Internship Program,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,49.07027156292731,16.07027156292731,16.07027156292731,154,85
ds-scientist-jeddah,136,Siemens Healthineers,Healthineers Early Talent Program – IT (Riyadh),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,47.16610455476751,14.166104554767507,14.166104554767507,155,110
ds-scientist-jeddah,148,Procter & Gamble (P&G),P&G LEADgen Internship Program 2026 (Riyadh),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,46.02344387473725,13.023443874737247,13.023443874737247,156,119
ds-scientist-jeddah,151,Motorola Solutions,Deployment Engineer Intern (KSA National - Tamheer Program),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,45.47907315620435,12.47907315620435,12.47907315620435,157,123
ds-scientist-jeddah,153,Lockheed Martin,Tamheer Space Internship (Riyadh),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,33.0,41.0355105472262,8.035510547226203,8.035510547226203,158,162
ds-scientist-jeddah,48,Oracle | Business Development Intern (KSA market),Business Development Intern (KSA market),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,31.5,36.76631664421542,5.266316644215422,5.266316644215422,159,168
ds-scientist-jeddah,59,Misk Foundation,Misk Traineeship / Internship Program,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,31.5,42.01403366801018,10.514033668010178,10.514033668010178,160,156
ds-scientist-jeddah,171,Infosys,Summer Intern (Infosys InStep ’26 – Bangalore),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,31.5,42.69448201655171,11.19448201655171,11.19448201655171,161,153
ds-scientist-jeddah,172,شركة الخدمات المدارة | Managed Services Company,Intern Cybersecurity Engineer,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,31.0,43.32340040225398,12.32340040225398,12.32340040225398,162,149
ds-scientist-jeddah,23,noon,Student Internship,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,28.5,40.318327771884526,11.818327771884526,11.818327771884526,163,164
ds-scientist-jeddah,49,SAP | Student Internship (Riyadh),Student Internship - Riyadh,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,28.5,41.18029280449329,12.680292804493291,12.680292804493291,164,161
ds-scientist-jeddah,103,Zain KSA,Evolve Program (Fresh Graduates),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,28.5,42.29095824666769,13.790958246667692,13.790958246667692,165,154
ds-scientist-jeddah,119,Jahez Group,Jahez Internship Program (as described in Sustainability Report),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,28.5,41.89634902929544,13.396349029295443,13.396349029295443,166,160
ds-scientist-jeddah,133,Help AG (e& enterprise),Cybersecurity Intern,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,28.5,47.08539620790671,18.58539620790671,18.58539620790671,167,111
ds-scientist-jeddah,55,SAMA | SAMA Professional Program (SPP),SAMA Professional Program (SPP),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,26.5,35.06968892589745,8.569688925897452,8.569688925897452,168,170
ds-scientist-jeddah,165,Innovative Solutions SA,Presales - Tamheer,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,26.5,39.66145662763563,13.16145662763563,13.16145662763563,169,165
ds-scientist-jeddah,167,TAM | تام,"Tamheer Opportunity, Advisory",Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,26.5,23.450454568679067,-3.049545431320933,3.049545431320933,170,173
ds-scientist-jeddah,168,هيئة التأمين | Insurance Authority,Tamheer Opportunity - Specialist of Information Security,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,26.5,39.41067011574836,12.91067011574836,12.91067011574836,171,166
ds-scientist-jeddah,29,Human Resources Development Fund (HRDF) – Cooperative Training Product,Cooperative Training (HRDF product),Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,20.5,27.38442332107544,6.884423321075442,6.884423321075442,172,171
ds-scientist-jeddah,31,Ministry of Industry and Mineral Resources (MIM) – Cooperative Training Initiative,Cooperative Training Initiative,Data science student at KAU in Jeddah looking for data scientist COOP with statistics and Python.,DS,Jeddah,python; sql; numpy,Data Science,COOP,Hybrid,20.5,27.38442332107544,6.884423321075442,6.884423321075442,173,172
eastern-province-cys,152,Schneider Electric,Co-op Intern (Engineering) - Al Khobar (Jan–Aug 2026),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,82.5,65.09351411380608,-17.40648588619392,17.40648588619392,1,39
eastern-province-cys,39,Saudi Food & Drug Authority (SFDA),COOP training (First semester 2025-2026 intake),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,82.0,69.07157819522989,-12.92842180477011,12.92842180477011,2,19
eastern-province-cys,81,Bank Albilad,Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,82.0,73.79165356430511,-8.208346435694892,8.208346435694892,3,5
eastern-province-cys,90,NHC,COOP Trainee,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,82.0,69.07157819522989,-12.92842180477011,12.92842180477011,4,22
eastern-province-cys,38,BSF (Banque Saudi Fransi),COOP / Internship,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,69.07157819522989,-7.92842180477011,7.92842180477011,5,18
eastern-province-cys,41,Bank Albilad,Cooperative and Summer Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,73.79165356430511,-3.2083464356948923,3.2083464356948923,6,2
eastern-province-cys,64,Al Rajhi Takaful,Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,73.79165356430511,-3.2083464356948923,3.2083464356948923,7,3
eastern-province-cys,68,Banque Saudi Fransi (BSF),COOP Training,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,68.64400925871841,-8.355990741281587,8.355990741281587,8,27
eastern-province-cys,69,Arab National Bank (ANB),COOP Trainee,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,68.64400925871841,-8.355990741281587,8.355990741281587,9,28
eastern-province-cys,70,Tamara,Builders Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,68.64400925871841,-8.355990741281587,8.355990741281587,10,29
eastern-province-cys,71,OmniOps,Co‑op Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,67.5039131561461,-9.496086843853902,9.496086843853902,11,33
eastern-province-cys,72,Tatweer Educational Technologies (TETCO),Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,66.67022986813625,-10.329770131863754,10.329770131863754,12,34
eastern-province-cys,73,The Saudi Investment Bank (SAIB),Cooperative Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,73.79165356430511,-3.2083464356948923,3.2083464356948923,13,4
eastern-province-cys,74,Saudi Awwal Bank (SAB),COOP Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,71.64745403451998,-5.352545965480019,5.352545965480019,14,12
eastern-province-cys,75,Riyad Bank,Internships and Coop Trainings (CSR 2019),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,68.64400925871841,-8.355990741281587,8.355990741281587,15,30
eastern-province-cys,84,Al Rajhi Takaful,Coop Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,73.79165356430511,-3.2083464356948923,3.2083464356948923,16,6
eastern-province-cys,87,Banque Saudi Fransi (BSF),Coop Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,69.29566788400638,-7.704332115993623,7.704332115993623,17,17
eastern-province-cys,88,Tech Economy,COOP Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,69.07157819522989,-7.92842180477011,7.92842180477011,18,20
eastern-province-cys,89,SAMI Advanced Electronics (SAMI-AEC),Coop Trainee,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,69.07157819522989,-7.92842180477011,7.92842180477011,19,21
eastern-province-cys,98,Saudi Motorsport Company (SMC),COOP Trainee (Supply Chain Excellence Associate),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,58.117617358461565,-18.882382641538435,18.882382641538435,20,69
eastern-province-cys,99,Mobily,Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,69.07157819522989,-7.92842180477011,7.92842180477011,21,23
eastern-province-cys,100,Saudi Awwal Bank (SAB),Student Opportunities: Cooperative / Practical Training,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,73.79165356430511,-3.2083464356948923,3.2083464356948923,22,7
eastern-province-cys,101,Alvarez & Marsal,COOP Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,69.07157819522989,-7.92842180477011,7.92842180477011,23,24
eastern-province-cys,105,Savvy Games Group,Cooperative Training Program (Co-op),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,69.07157819522989,-7.92842180477011,7.92842180477011,24,25
eastern-province-cys,107,sirar by stc,Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,68.4443624849065,-8.555637515093494,8.555637515093494,25,31
eastern-province-cys,111,EJADA,COOP Administration & Support Engineer,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,59.69462021927367,-17.305379780726327,17.305379780726327,26,55
eastern-province-cys,116,Lucidya,Technical Internship or Coop – Lucidya,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,69.55302649435788,-7.44697350564212,7.44697350564212,27,16
eastern-province-cys,122,moneymoon,Tech & AI Co-op Program 2025,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,71.18576756359222,-5.814232436407778,5.814232436407778,28,14
eastern-province-cys,141,Saudi Payments | المدفوعات السعودية,COOP Training – August 2024,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,77.51765875684053,0.5176587568405324,0.5176587568405324,29,1
eastern-province-cys,142,Saudi Tadawul Group | تداول,Cooperative Training Program (COOP),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,68.4443624849065,-8.555637515093494,8.555637515093494,30,32
eastern-province-cys,145,HungerStation | هنقرستيشن,"Co-OP Trainee, Data Analysis – Info Sec",Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,71.18943205667661,-5.810567943323392,5.810567943323392,31,13
eastern-province-cys,146,NCGR | المركز الوطني لنظم الموارد الحكومية,Coop Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,77.0,73.79165356430511,-3.2083464356948923,3.2083464356948923,32,8
eastern-province-cys,26,Yasref,Yasref Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,75.5,64.84424952493096,-10.655750475069041,10.655750475069041,33,40
eastern-province-cys,60,Cisco,Cisco NetVersity (Saudi Arabia),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,75.0,62.95385014961887,-12.046149850381127,12.046149850381127,34,46
eastern-province-cys,163,Devoteam,Trainee - Future Leaders Program (Co-op/Fresh Graduate),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,73.5,73.43406524782955,-0.06593475217044897,0.06593475217044897,35,9
eastern-province-cys,85,TAWAL,COOP Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,72.5,66.67022986813625,-5.829770131863754,5.829770131863754,36,35
eastern-province-cys,91,REMAT ADVANCED,Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,72.5,64.84424952493096,-7.655750475069041,7.655750475069041,37,42
eastern-province-cys,112,Emdad By Elm,Network Cooperative Training (Network Intern),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,72.5,72.47497921865343,-0.025020781346569265,0.025020781346569265,38,10
eastern-province-cys,128,SCAI | سكاي,CO-OP Training Opportunities (Intern),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,72.5,70.39623506067171,-2.1037649393282862,2.1037649393282862,39,15
eastern-province-cys,43,National Cybersecurity Authority (NCA) – Academy,Cybersecurity training programs (academy),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,72.0,61.12565258616869,-10.874347413831309,10.874347413831309,40,49
eastern-province-cys,54,Tawuniya | Tamheer Program (Fresh Graduates),Tamheer Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,70.0,61.97313304985745,-8.026866950142548,8.026866950142548,41,48
eastern-province-cys,151,Motorola Solutions,Deployment Engineer Intern (KSA National - Tamheer Program),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,68.5,59.71018582731984,-8.78981417268016,8.78981417268016,42,54
eastern-province-cys,3,stc (Saudi Telecom Company),Cooperative Training Program (COOP),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,68.0,58.22438136912573,-9.77561863087427,9.77561863087427,43,61
eastern-province-cys,103,Zain KSA,Evolve Program (Fresh Graduates),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,67.0,59.14315889323294,-7.856841106767057,7.856841106767057,44,57
eastern-province-cys,133,Help AG (e& enterprise),Cybersecurity Intern,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,67.0,60.449395530540514,-6.550604469459486,6.550604469459486,45,50
eastern-province-cys,134,TrendAI (Trend Micro),CyberGATE Internship Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,67.0,60.449395530540514,-6.550604469459486,6.550604469459486,46,51
eastern-province-cys,150,Boeing Saudi Arabia Limited,Intern - Info Technology & Data Analytics (Riyadh),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,67.0,57.51684916170851,-9.483150838291493,9.483150838291493,47,73
eastern-province-cys,155,Laverne Group | مجموعة لافيرن,Data Analyst / Data Engineer Intern (IT Department),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,67.0,58.30294587202198,-8.69705412797802,8.69705412797802,48,60
eastern-province-cys,1,Saudi Aramco,University Internship Program (UIP),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,64.0,50.75243065154401,-13.24756934845599,13.24756934845599,49,100
eastern-province-cys,11,Bank Albilad,Cooperative & Summer Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,63.5,68.87891879886666,5.378918798866664,5.378918798866664,50,26
eastern-province-cys,57,IBM,"Automation, Data & AI – Intern",Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,63.5,65.47384821787702,1.9738482178770198,1.9738482178770198,51,36
eastern-province-cys,157,Nahdi Medical Co.,IT Internship / COOP Program (6 months),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,63.5,50.75243065154401,-12.74756934845599,12.74756934845599,52,105
eastern-province-cys,165,Innovative Solutions SA,Presales - Tamheer,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,63.5,58.43525676104385,-5.064743238956147,5.064743238956147,53,59
eastern-province-cys,166,HUMAIN,Tamheer Program (Software Engineer / Cybersecurity / MIS),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,63.5,52.903386152326135,-10.596613847673865,10.596613847673865,54,89
eastern-province-cys,168,هيئة التأمين | Insurance Authority,Tamheer Opportunity - Specialist of Information Security,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,63.5,59.64183917912296,-3.858160820877039,3.858160820877039,55,56
eastern-province-cys,172,شركة الخدمات المدارة | Managed Services Company,Intern Cybersecurity Engineer,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,63.5,56.75760878388044,-6.742391216119557,6.742391216119557,56,77
eastern-province-cys,17,Boston Consulting Group (BCG),Visiting Associate Internship (Riyadh),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,63.0,58.22438136912573,-4.77561863087427,4.77561863087427,57,63
eastern-province-cys,76,Tabby,Intern DevOps Engineer,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,62.5,51.842636519379454,-10.657363480620546,10.657363480620546,58,94
eastern-province-cys,104,Zain KSA,Zain Pioneers Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,62.5,56.79430533168812,-5.705694668311878,5.705694668311878,59,76
eastern-province-cys,21,Google (Saudi Arabia),Google Careers (Saudi location filter),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,61.0,56.6478023290843,-4.3521976709157,4.3521976709157,60,78
eastern-province-cys,4,Saudi National Bank (SNB),SNB Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,59.0,58.22438136912573,-0.7756186308742699,0.7756186308742699,61,62
eastern-province-cys,5,Al Rajhi Bank,Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,59.0,54.08080127291397,-4.919198727086027,4.919198727086027,62,81
eastern-province-cys,10,Deloitte Middle East (KSA),Jusoor Al Sharqiyah Internship Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,57.49396599692538,-1.0060340030746175,1.0060340030746175,63,74
eastern-province-cys,12,Tamara,Tamara Builders Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,57.7405554257252,-0.7594445742748022,0.7594445742748022,64,72
eastern-province-cys,27,"Saudi Standards, Metrology and Quality Organization (SASO)",Cooperative Training (Collaborative Training),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,64.84424952493096,6.344249524930959,6.344249524930959,65,41
eastern-province-cys,62,General Authority for Statistics (GASTAT),Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,52.500298148267184,-5.999701851732816,5.999701851732816,66,90
eastern-province-cys,63,Saudi Center for Opinion Polling (SCOP),Cooperative Training Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,52.500298148267184,-5.999701851732816,5.999701851732816,67,91
eastern-province-cys,86,Wakeb_Data,COOP Training,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,58.22438136912573,-0.27561863087426985,0.27561863087426985,68,65
eastern-province-cys,92,SDM,AI COOP,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,57.9415178448112,-0.5584821551887984,0.5584821551887984,69,70
eastern-province-cys,93,HUED,HUED COOP Program 2026,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,58.93891797602225,0.43891797602225324,0.43891797602225324,70,58
eastern-province-cys,94,Araamis • أرامس,Araamis COOP Program 2026,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,58.22438136912573,-0.27561863087426985,0.27561863087426985,71,66
eastern-province-cys,96,flynas,COOP Trainee / Internship Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,48.41332535065461,-10.08667464934539,10.08667464934539,72,127
eastern-province-cys,97,Saudi Motorsport Company (SMC),COOP Trainee (IT Asset Project Management),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,58.22438136912573,-0.27561863087426985,0.27561863087426985,73,67
eastern-province-cys,108,Gathern,Co-op Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,64.52603033835108,6.026030338351077,6.026030338351077,74,45
eastern-province-cys,109,Elm Company (شركة علم),Coop Training - Computer Science (Jan/Mar/Jun/Aug 2025 Intake),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,49.5712579083789,-8.928742091621103,8.928742091621103,75,118
eastern-province-cys,110,Elm Company (شركة علم),Co-Op Training - Information Technology (Jun & Aug 2025 Intake),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,50.75243065154401,-7.74756934845599,7.74756934845599,76,103
eastern-province-cys,113,AILA,Co-op Training Programme,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,62.47817805046026,3.978178050460258,3.978178050460258,77,47
eastern-province-cys,115,Salla,برنامج التدريب التعاوني (Coop Training) – Salla,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,46.73569764247061,-11.764302357529388,11.764302357529388,78,140
eastern-province-cys,129,WalaPlus,Coop & Tamheer Opportunities,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,64.84424952493096,6.344249524930959,6.344249524930959,79,43
eastern-province-cys,130,Aon,IT Co-op Trainee 2026,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,65.09351411380608,6.59351411380608,6.59351411380608,80,37
eastern-province-cys,131,Hewlett Packard Enterprise (HPE),College Intern (Coop),Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,65.09351411380608,6.59351411380608,6.59351411380608,81,38
eastern-province-cys,132,Signify,KSA Coop Internship Program,Cybersecurity student in Dammam open to Khobar and Dhahran SOC roles.,CYS,Dammam,linux,,COOP,On-site,58.5,64.84424952493096,6.344249524930959,6.344249524930959,82,44
