profile_id,chat_message,major,university,city,preferred_locations,skills,qualifications,interest,program_type,work_mode,preferred_roles,interview_preference,opportunity_id,company_name,program_name,opportunity_city,opportunity_program_type,opportunity_work_mode,opportunity_skills,opportunity_requirements,opportunity_role_cluster,interview_required,source_url,verified_opportunity,opportunity_inferred_role_cluster,opportunity_inferred_interests,opportunity_inferred_skills,opportunity_required_skills,opportunity_preferred_skills,major_fit_score,skill_match_score,role_interest_score,city_match_score,program_type_score,work_mode_score,verification_score,interview_score,target_score
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,94,Araamis • أرامس,Araamis COOP Program 2026,Riyadh,COOP,In person,analytics basics; coordination; Data analysis; ITIL,Bachelor in CS/Engineering/Business or related; GPA >=3.0/4 or 4/5; strong English; commit 6 months (per post).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/araamis-coop-program-2026-at-araamis-%E2%80%A2-%D8%A3%D8%B1%D8%A7%D9%85%D8%B3-4334246609,True,AI / Machine Learning,Data Science; Data Engineering,python; sql; machine learning; data analysis,python; machine learning; data analysis; sql; etl,nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi,0.6,0.0,0.3,0.0,0.0,1.0,1.0,0.5,34.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,95,ARDARA,COOP Training for Students,Riyadh,COOP,In person,MS Office; ITIL,Saudi students; final semester; GPA >=3.5/5 or 2.8/4; good English; Riyadh & Abha (per post).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-training-for-students-at-ardara-4274303751,True,,,,,,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.5,30.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,96,flynas,COOP Trainee / Internship Program,Riyadh,COOP,In person,data basics; MS Office; ITIL,Good English/communication; strong computer & MS Office skills (per post).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-trainee-at-flynas-4252667025,True,,,,,,0.6,0.0,0.3,0.0,0.0,1.0,1.0,0.5,34.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,97,Saudi Motorsport Company (SMC),COOP Trainee (IT Asset Project Management),Jeddah,COOP,In person,APIs; asset lifecycle basics; GRC; reporting; Risk management; ITIL; Excel,Bachelor in IT/CS/IS (or BA with IT interest); Excel/reporting tools; interest in IT asset mgmt + governance (per post).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-trainee-it-asset-project-management-at-saudi-motorsport-company-4370091068,True,Software Engineering,Software Development,python; api; sql; git,python; apis; sql; git; javascript; html; css; react,docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.0,0.3,0.0,0.0,1.0,1.0,0.5,34.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,98,Saudi Motorsport Company (SMC),COOP Trainee (Supply Chain Excellence Associate),Jeddah,COOP,In person,data validation; KPI reporting; Business Intelligence; Data analysis; Excel; Power BI,Strong Excel (formulas/pivots); exposure to Power BI; data analysis/reporting (per post).,Data Analytics,Not stated,https://sa.linkedin.com/jobs/view/coop-trainee-supply-chain-excellence-associate-at-saudi-motorsport-company-4370091062,True,Cybersecurity,Cybersecurity,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking,linux; networking; cybersecurity fundamentals; security fundamentals,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring,0.6,0.35,0.3,0.0,0.0,1.0,1.0,0.5,41.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,99,Mobily,Cooperative Training Program,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Not stated in report (program summary).,Cybersecurity,Not stated,https://mobily.com.sa/wps/wcm/connect/7d65b1b3-217f-470c-8412-9ba1c3d6eb2a/Mobily%2BAR24%2B-%2BEnglish.pdf?MOD=AJPERES,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,0.6,0.35,0.0,0.0,0.0,1.0,1.0,0.5,37.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,100,Saudi Awwal Bank (SAB),Student Opportunities: Cooperative / Practical Training,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Recruited directly from universities; see program page (per SAB).,Cybersecurity,Not stated,https://www.sab.com/ar/about-us/careers/student-opportunities/,True,Cybersecurity,Cybersecurity; FinTech; Software Development; Data Science,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; sql; python; api; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis,0.6,0.35,0.0,0.0,0.0,1.0,1.0,0.5,37.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,101,Alvarez & Marsal,COOP Training Program,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Saudi; bachelor student; GPA threshold; fluent English/Arabic (per posting).,Cybersecurity,Not stated,https://sa.linkedin.com/jobs/view/coop-training-program-at-alvarez-marsal-4234548500,True,Cybersecurity,Cybersecurity,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking,linux; networking; cybersecurity fundamentals; security fundamentals,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring,0.6,0.35,0.0,0.0,0.0,1.0,1.0,0.5,37.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,102,Visa,COOP Trainee (Jan 2026),Riyadh,COOP,In person,client support; ITIL; Excel,Saudi national; current bachelor student with graduation date 2026; available full-time Jan 2026–Aug 2026; strong MS Excel/Word/PowerPoint (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-trainee-for-current-students-second-semester-coop-starting-in-january-2026-at-visa-4300709792,True,,,,,,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.5,30.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,103,Zain KSA,Evolve Program (Fresh Graduates),Riyadh,Graduate Program,In person,training certificates; training courses; ITIL; Cybersecurity Fundamentals,Saudi national; bachelor’s degree from MoE-accredited university (per page).,Cybersecurity,Not stated,https://www.sa.zain.com/en/careers/evolve-program,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,0.6,0.35,0.0,0.0,0.0,1.0,1.0,0.5,37.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,104,Zain KSA,Zain Pioneers Program,Riyadh,Graduate Program,In person,IT fundamentals; Networking Fundamentals; on-the-job training; ITIL; Networking,Saudi university graduates (per article).,Network Engineering,Not stated,https://sa.zain.com/en/all-news/zain-ksa-introduces-zain-pioneers-program-prince-sultan-university,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,0.6,0.35,0.3,0.0,0.0,1.0,1.0,0.5,41.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,105,Savvy Games Group,Cooperative Training Program (Co-op),Riyadh,COOP,In person,cybersecurity basics; IT fundamentals; ITIL; Cybersecurity Fundamentals,COOP trainees; department aligned to field (per posting).,Cybersecurity,Not stated,https://sa.linkedin.com/jobs/view/cooperative-training-program-co-op-at-savvy-games-group-3948160644,True,Cybersecurity,Cybersecurity,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking,linux; networking; cybersecurity fundamentals; security fundamentals,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring,0.6,0.35,0.0,0.0,0.0,1.0,1.0,0.5,37.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,106,Bank AlJazira,Tamheer Program,Riyadh,Graduate Program,In person,basic CS; IT; MS Office; ITIL,Saudi nationals; fresh graduates; English language; immediate joining (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/tamheer-program-at-bank-aljazira-%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-4092505961,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity,sql; python; api; cybersecurity; data analysis,python; apis; sql; git,docker; testing; cloud; rest apis,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.5,30.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,107,sirar by stc,Cooperative Training Program,Riyadh,COOP,In person,Cybersecurity basics; GRC; MS Office; SOC; ITIL; Cybersecurity Fundamentals; SOC Monitoring,Majors include Cybersecurity/IT/Computer Science/Software Engineering/MIS and others; basic cybersecurity; fluent Arabic & English; MS Office basics (per posting).,Software Engineering,Not stated,https://sa.linkedin.com/jobs/view/cooperative-training-program-at-sirar-by-stc-4000085423,True,Network Security,Cybersecurity; Cloud / DevOps; Software Development,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment; python; api; sql; git,networking; linux; security fundamentals; cybersecurity fundamentals; python; apis; sql; git; javascript; html; css; react,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.35,0.3,0.0,0.0,1.0,1.0,0.5,41.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,108,Gathern,Co-op Program,Riyadh,COOP,In person,analytics; product thinking; Software engineering; Statistics; UX basics; Data analysis; ITIL,Final-year or COOP-eligible students; majors include CS/SE/IT/UX-UI/Data Science/Statistics (per posting).,Software Engineering,Not stated,https://sa.linkedin.com/jobs/view/coop-training-program-at-gathern-%D8%AC%D8%A7%D8%B0%D8%B1-%D8%A5%D9%86-4294356083,True,AI / Machine Learning,Data Science; Data Engineering; Software Development,python; sql; machine learning; data analysis; api; git,python; machine learning; data analysis; sql; etl; apis; git; javascript; html; css; react,nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; docker; testing; cloud; rest apis; typescript; ui testing; statistics; pandas; visualization,0.6,0.0,0.3,0.0,0.0,1.0,1.0,0.5,34.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,109,Elm Company (شركة علم),Coop Training - Computer Science (Jan/Mar/Jun/Aug 2025 Intake),Riyadh,COOP,In person,communication,GPA >=2.75/4 or 3.25/5; students with one remaining final semester; COOP duration minimum 16 weeks (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-training-computer-science-jan-mar-jun-aug-2025-intake-job-at-elm-company-4056471126,True,,,,,,0.6,0.0,0.3,0.0,0.0,1.0,1.0,0.5,34.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,110,Elm Company (شركة علم),Co-Op Training - Information Technology (Jun & Aug 2025 Intake),Riyadh,COOP,In person,documentation; IT fundamentals; ITIL,GPA >=2.75/4 or 3.25/5; students with one remaining final semester; COOP duration minimum 16 weeks (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/co-op-training-information-technology-jun-aug-2025-intake-job-at-elm-company-4112442226,True,,,,,,0.6,0.0,0.3,0.0,0.0,1.0,1.0,0.5,34.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,111,EJADA,COOP Administration & Support Engineer,Riyadh,COOP,In person,access control; Apache Tomcat; IIS; log analysis; monitoring; SharePoint; SOP writing; ITIL; GRC; SOC Monitoring,COOP training role focused on system administration and production support (per posting).,SOC Operations,Not stated,https://sa.linkedin.com/jobs/view/coop-administration-support-engineer-at-ejada-4097664468,True,Cybersecurity,Cybersecurity,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking,linux; networking; cybersecurity fundamentals; security fundamentals,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring,0.6,0.35,0.0,0.0,0.0,1.0,1.0,0.5,37.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,112,Emdad By Elm,Network Cooperative Training (Network Intern),Jeddah,COOP,In person,change management; DHCP; DNS basics; IP addressing; LAN; Networking Fundamentals; routers; switches; troubleshooting; VLAN; WAN; Wi‑Fi; ITIL; Networking,Network intern responsibilities include LAN/WAN/Wi‑Fi support; basic configuration under supervision; troubleshooting and documentation (per posting).,Network Engineering,Not stated,https://sa.linkedin.com/jobs/view/network-cooperative-training-at-emdad-by-elm-4328025202,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,0.6,0.35,0.3,0.0,0.0,1.0,1.0,0.5,41.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,113,AILA,Co-op Training Programme,Riyadh,COOP,Remote,APIs; basic tech; market understanding; product skills,Recent university graduates; self-driven/adaptable; interest in AI in education; matched to teams based on skills/interview outcomes (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/co-op-training-programme-at-aila-4259425338,True,AI / Machine Learning,Data Science; Data Engineering; Software Development,python; sql; machine learning; data analysis; api; git,python; machine learning; data analysis; sql; etl; apis; git; javascript; html; css; react,nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.0,0.3,0.5,0.0,0.0,1.0,0.5,34.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,114,Foodics,Foodics 360 Internship Program,Riyadh,Internship,In person,Basic troubleshooting; customer support; Troubleshooting,Enthusiastic about technology & customer service; proactive problem-solving; strong communication; willing to learn (see posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/foodics-360-internship-program-at-foodics-3981591576,True,,,,,,0.6,0.0,0.3,0.0,1.0,1.0,1.0,0.5,44.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,115,Salla,برنامج التدريب التعاوني (Coop Training) – Salla,Makkah,COOP,In person,Not stated; ITIL,Saudi nationality; coop-eligible; technical specialty (see posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%AA%D8%AF%D8%B1%D9%8A%D8%A8-%D8%A7%D9%84%D8%AA%D8%B9%D8%A7%D9%88%D9%86%D9%8A-internship-program-at-salla-3942648458,True,,,,,,0.6,0.0,0.3,0.0,0.0,1.0,1.0,0.5,34.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,116,Lucidya,Technical Internship or Coop – Lucidya,Jeddah,COOP,In person,Agile teamwork; Big Data exposure (as stated); Machine Learning; Programming; Agile/Scrum; Big Data; Cybersecurity Fundamentals; Web Development,Strong programming skills; fast learner; graduating student (see posting).,Machine Learning,Not stated,https://sa.linkedin.com/jobs/view/technical-internship-or-coop-at-lucidya-%D9%84%D9%88%D8%B3%D9%8A%D8%AF%D9%8A%D8%A7-4278781290,True,Cybersecurity,Cybersecurity; Data Science; Data Engineering; Software Development,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; python; sql; machine learning; data analysis; api; git,linux; networking; cybersecurity fundamentals; security fundamentals; python; machine learning; data analysis; sql; etl; apis; git; javascript; html; css; react,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.35,0.3,0.0,0.0,1.0,1.0,0.5,41.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,117,Diriyah Company,Diriyah Co-op Training Program,Riyadh,COOP,In person,Not stated,Saudi; GPA minimum; senior student (see posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/diriyah-company-coop-training-program-at-diriyah-company-l-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%AF%D8%B1%D8%B9%D9%8A%D8%A9-4210705184,True,,,,,,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.5,30.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,118,Riyadh Air,Co-op – Riyadh Air,Riyadh,COOP,In person,Not stated,Saudi; GPA threshold; full-time availability; bilingual Arabic/English valued (see posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/co-op-at-riyadh-air-%D8%B7%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-4311872699,True,,,,,,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.5,30.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,119,Jahez Group,Jahez Internship Program (as described in Sustainability Report),Riyadh,Internship,In person,Not stated,Recent graduate; selection via interviews; evaluation form + manager assessment (per report).,General Computing,Not stated,https://jahezgroup.com/wp-content/uploads/2021/10/Jahez-Sustainability-Report-2022-English.pdf?x77042=,True,,,,,,0.6,0.0,0.0,0.0,1.0,1.0,1.0,0.5,40.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,120,Lumi | لومي,COOP Intern 2025 – Lumi,Riyadh,COOP,In person,Not stated,Saudi; senior student; very good GPA; university letter (see post).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-intern-2025-at-lumi-%D9%84%D9%88%D9%85%D9%8A-4061517645,True,,,,,,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.5,30.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,121,webook.com,COOP Trainee Opportunities – webook.com,Riyadh,COOP,In person,Not stated,English proficiency; availability for full COOP duration; strong communication (see posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-trainee-opportunities-at-webook-com-4361522849,True,,,,,,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.5,30.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,122,moneymoon,Tech & AI Co-op Program 2025,Riyadh,COOP,In person,APIs; basic cloud (OCI); connectors; LLM tooling; logging; monitoring; n8n; Python; Cloud Computing; SOC Monitoring,Co-op students only; build AI automations (n8n); develop Python utilities/services; prototype on Oracle Cloud (OCI); implement LLM-enabled internal copilots; build connectors; document and handover.,SOC Operations,Not stated,https://sa.linkedin.com/jobs/view/tech-ai-co-op-program-2025-at-moneymoon-4329185674,True,Cybersecurity,Cybersecurity; Data Science; Data Engineering; Software Development,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; python; sql; machine learning; data analysis; api; git,linux; networking; cybersecurity fundamentals; security fundamentals; python; machine learning; data analysis; sql; etl; apis; git; javascript; html; css; react,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.35,0.3,0.0,0.0,1.0,1.0,0.5,41.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,123,EjadTech - إيجاد التقنية,"Summer Internship Program 2025 (Computer, Data, and AI Majors)",Riyadh,Internship,Not stated,data analysis basics; Data); Programming fundamentals; Python; UI tools (optional); Data analysis; ITIL,"Target majors include CS, Software Engineering, IS, IT, AI, Data Science/Analytics (plus UI/Visual Design). Passionate students; practical experience in fast-paced tech environment (see posting).",Software Engineering,Not stated,https://sa.linkedin.com/jobs/view/summer-internship-%E2%80%93-computer-data-and-ai-majors-co-op-program-at-ejadtech-%D8%A5%D9%8A%D8%AC%D8%A7%D8%AF-%D8%A7%D9%84%D8%AA%D9%82%D9%86%D9%8A%D8%A9-4240772534,True,AI / Machine Learning,Data Science; Data Engineering; Software Development,python; sql; machine learning; data analysis; api; git,python; machine learning; data analysis; sql; etl; apis; git; javascript; html; css; react,nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; docker; testing; cloud; rest apis; typescript; ui testing; statistics; pandas; visualization,0.6,0.0,0.3,0.0,1.0,0.3,1.0,0.5,41.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,124,InnovationTeam,Java Microservices Internship Programme (Saudi Nationals),Riyadh,Internship,Not stated,APIs; CD; CI; Hibernate; Java; JPA; JUnit; Kafka (exposure); OAuth2; PostgreSQL); Spring Boot; Spring Security; SQL; REST; Microservices; Testing; OOP; Docker; Kubernetes; CI/CD; Cybersecurity Fundamentals; Web Development,"Saudi national; <1 year experience; Bachelor’s in CS/Software Engineering (or related). Exposure to OOP; plus web basics. Tech stack: Java, Spring Boot, REST, Hibernate/JPA, Spring Security, OAuth2, Docker; exposure to Kubernetes, Kafka; CI/CD; DB integration; testing (JUnit).",Software Engineering,Not stated,https://sa.linkedin.com/jobs/view/java-microservices-internship-programme-only-saudi-nationals-at-innovationteam-4371288651,True,Cybersecurity,Cybersecurity; Software Development,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; python; api; sql; git,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git; javascript; html; css; react,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.35,0.3,0.0,1.0,0.3,1.0,0.5,48.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,125,Tamkeen Technologies,On the Job Training (Internship Program) — Technology field,Riyadh,Internship,In person,basic IT; ITIL,Saudi nationality; recent graduates with no previous experience; Bachelor’s degree in technology field; excellent English; passing interviews.,General Computing,Not stated,https://sa.linkedin.com/jobs/view/internship-program-at-tamkeen-technologies-4222689845,True,,,,,,0.6,0.0,0.3,0.0,1.0,1.0,1.0,0.5,44.5
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,126,Trendyol Group,Trendyol Tech Talent - Bootcamp & COOP Internship Program (Saudi Students Only),Riyadh,COOP,Not stated,agile teamwork; data literacy; Programming fundamentals; Agile/Scrum; ITIL,Saudi nationality; available for bootcamp classes May 12–May 29 (Mon–Thu 18:00–21:00 Riyadh time); available to work starting July for 5–6 months; senior students majoring in CS/SE/IT/IS (or relevant); advanced English.,General Computing,Not stated,https://sa.linkedin.com/jobs/view/trendyol-tech-talent-bootcamp-coop-internship-program-saudi-students-only-at-trendyol-group-4185495915,True,,,,,,0.6,0.0,0.3,0.0,0.0,0.3,1.0,0.5,31.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,127,Ninja نينجا,COOP Training Program,Riyadh,COOP,Not stated,data analysis basics; reporting; Data analysis; ITIL; Excel,Pursuing Bachelor’s in Business/Marketing/Operations/IT/Law/Finance (or related); communication skills; MS Office (Excel/PowerPoint/Word); analytical skills.,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-training-program-at-ninja-%F0%9F%A5%B7%F0%9F%8F%BD-%D9%86%D9%8A%D9%86%D8%AC%D8%A7-4337940312,True,,,,,,0.6,0.0,0.3,0.0,0.0,0.3,1.0,0.5,31.0
ce-embedded-khobar,CE student in Khobar interested in embedded systems and infrastructure engineering internship.,CE,,Khobar,,c++; linux,,,Internship,On-site,Embedded Systems,,128,SCAI | سكاي,CO-OP Training Opportunities (Intern),Riyadh,COOP,In person,IS; IT fundamentals; Machine Learning; Networking Fundamentals; Python; software engineering; ITIL; Networking,Saudi national; CO-OP is university graduation requirement; min GPA 3/4 or 4/5; intermediate–fluent English. Majors include CS/SE/AI/IS/IT.,Software Engineering,Not stated,https://sa.linkedin.com/jobs/view/intern-at-scai-%D8%B3%D9%83%D8%A7%D9%8A-4239452840,True,Network Security,Cybersecurity; Cloud / DevOps; Data Science; Data Engineering; Software Development,networking; network security; cybersecurity; linux; cloud; python; sql; machine learning; data analysis; api; git,networking; linux; security fundamentals; cybersecurity fundamentals; python; machine learning; data analysis; sql; etl; apis; git; javascript; html; css; react,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment; nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.35,0.3,0.0,0.0,1.0,1.0,0.5,41.5
